dataset,seed,fold,method,pcc,rmse,mae,n_test,selected_alpha,inner_pcc
ERKAUC30,9,5,fixed_fusion,0.6912001781230301,0.7491756607324604,0.5065964237366826,1454,,
ERKAUC30,9,5,adaptive_fusion,0.6930406070294248,0.7452388612653016,0.5039079024100169,1454,0.3,0.6069094387026321
ERKAUC30,9,6,imputer_only,0.6050248887783684,0.7999283445293865,0.5156429920240979,1454,,
ERKAUC30,9,6,ridge_only,0.6046391112359535,0.7971504227116226,0.5187837505043597,1454,,
ERKAUC30,9,6,fixed_fusion,0.6146722254147247,0.7882740470335938,0.507042937139174,1454,,
ERKAUC30,9,6,adaptive_fusion,0.6130935456249789,0.7893638176821587,0.509544778125155,1454,0.3,0.6278573283837178
ERKAUC30,9,7,imputer_only,0.675677908486948,0.7370270266528924,0.5162663361183902,1454,,
ERKAUC30,9,7,ridge_only,0.6862582868728231,0.7185254397936074,0.4992008780240465,1454,,
ERKAUC30,9,7,fixed_fusion,0.6920261114759627,0.7142435381115142,0.4981423342787258,1454,,
ERKAUC30,9,7,adaptive_fusion,0.6927191240812229,0.7126666976994838,0.4966231850270926,1454,0.3,0.6134803051282978
ERKAUC30,9,8,imputer_only,0.7074454523803615,0.7117681233560351,0.4902844295052022,1454,,
ERKAUC30,9,8,ridge_only,0.6942463169683754,0.7218261783045354,0.4878362337615087,1454,,
ERKAUC30,9,8,fixed_fusion,0.7107573574988441,0.7054058544337327,0.4805934207945962,1454,,
ERKAUC30,9,8,adaptive_fusion,0.7066977407453972,0.7092795073310111,0.4815324433852484,1454,0.3,0.6178848670164385
ERKAUC30,9,9,imputer_only,0.6988635832320186,0.745270806009371,0.5291917211080805,1453,,
ERKAUC30,9,9,ridge_only,0.7065334729472372,0.7331677707940765,0.5146078932393408,1453,,
ERKAUC30,9,9,fixed_fusion,0.7127325228763843,0.7270229536707788,0.5117639295032687,1453,,
ERKAUC30,9,9,adaptive_fusion,0.7129249060945934,0.7265333874754732,0.510351054595262,1453,0.3,0.6109793410411382
ERKAUC30,9,10,imputer_only,0.62534913518486,0.8171639591262738,0.5362331336300454,1453,,
ERKAUC30,9,10,ridge_only,0.6427542618901874,0.7901006088578759,0.5230793325298662,1453,,
ERKAUC30,9,10,fixed_fusion,0.6439527068343526,0.7913209658140712,0.5187010404234256,1453,,
ERKAUC30,9,10,adaptive_fusion,0.6460008964976953,0.7875749844891212,0.5180669715451361,1453,0.2,0.6176592776879197
ERKIC50,0,1,imputer_only,0.6351440693830221,0.8097922139181756,0.602099913909363,1545,,
ERKIC50,0,1,ridge_only,0.6309579982303173,0.8124248597843519,0.6042378394970177,1545,,
ERKIC50,0,1,fixed_fusion,0.6397094143367317,0.8042854043924189,0.5972615136611419,1545,,
ERKIC50,0,1,adaptive_fusion,0.6360727923388606,0.8075424385836271,0.6000300730853816,1545,0.2,0.6022493494873382
ERKIC50,0,2,imputer_only,0.6396662426178216,0.7383343618989816,0.5680479652671034,1545,,
ERKIC50,0,2,ridge_only,0.6429365509862681,0.7307603139522824,0.5660017330929619,1545,,
ERKIC50,0,2,fixed_fusion,0.6483726111719601,0.7264599914123032,0.5608777578339179,1545,,
ERKIC50,0,2,adaptive_fusion,0.6468820797938214,0.7270934112551021,0.5625906054769163,1545,0.2,0.6058702053637344
ERKIC50,0,3,imputer_only,0.6326609066897573,0.7703242672475432,0.5692462078048124,1545,,
ERKIC50,0,3,ridge_only,0.6293863428966411,0.7700766883307293,0.5692007277024876,1545,,
ERKIC50,0,3,fixed_fusion,0.6383530164711287,0.762279753929123,0.5629058803642292,1545,,
ERKIC50,0,3,adaptive_fusion,0.6347900121535192,0.7650658965957648,0.5647113055403308,1545,0.2,0.6017834200859934
ERKIC50,0,4,imputer_only,0.6450982091247975,0.7746649905688343,0.5880486322135493,1544,,
ERKIC50,0,4,ridge_only,0.6419431032281144,0.7754416254889405,0.5901909854207065,1544,,
ERKIC50,0,4,fixed_fusion,0.6511133425663069,0.767177545778356,0.5833318491705903,1544,,
ERKIC50,0,4,adaptive_fusion,0.647494955884108,0.7702566147408734,0.5859265340232249,1544,0.2,0.5937952098511657
ERKIC50,0,5,imputer_only,0.5878170345756648,0.8299294202292212,0.5880334168032277,1544,,
ERKIC50,0,5,ridge_only,0.6146351706546638,0.8031498554556978,0.5749120099053517,1544,,
ERKIC50,0,5,fixed_fusion,0.6089120934887274,0.8086676240063323,0.57598285027282,1544,,
ERKIC50,0,5,adaptive_fusion,0.6143503244964275,0.8034261880064355,0.5733377091226788,1544,0.2,0.6039855836198884
ERKIC50,0,6,imputer_only,0.6411137142820413,0.766662011099025,0.5757877815645543,1544,,
ERKIC50,0,6,ridge_only,0.6398462442446581,0.766617772246128,0.5784910469788092,1544,,
ERKIC50,0,6,fixed_fusion,0.6482836740223326,0.7584882870316086,0.5703857769384236,1544,,
ERKIC50,0,6,adaptive_fusion,0.6451051463714498,0.7614195571524073,0.573934277675734,1544,0.2,0.6011853107381541
ERKIC50,0,7,imputer_only,0.5915184098226379,0.8320676847759255,0.6217367329984651,1544,,
ERKIC50,0,7,ridge_only,0.5999060442870797,0.8220312445414165,0.6089992477879977,1544,,
ERKIC50,0,7,fixed_fusion,0.6034761864582339,0.8190041120920782,0.6087266240632593,1544,,
ERKIC50,0,7,adaptive_fusion,0.6032590166677387,0.818879680978445,0.6071376733594529,1544,0.2,0.6078969521137645
ERKIC50,0,8,imputer_only,0.6527571968551149,0.777468308503277,0.6032946982710021,1544,,
ERKIC50,0,8,ridge_only,0.6626218119526295,0.7645825462362259,0.5978803563345013,1544,,
ERKIC50,0,8,fixed_fusion,0.6658138205573436,0.761759073677092,0.5935182606222443,1544,,
ERKIC50,0,8,adaptive_fusion,0.6659453136758622,0.7612121111368283,0.5945300246023058,1544,0.2,0.6037736973384187
ERKIC50,0,9,imputer_only,0.6554238338021974,0.7495222583374244,0.5790699954365424,1544,,
ERKIC50,0,9,ridge_only,0.6591489447506405,0.7450561474365496,0.5739377853436483,1544,,
ERKIC50,0,9,fixed_fusion,0.6649159377498464,0.7390587238947621,0.5703357758043922,1544,,
ERKIC50,0,9,adaptive_fusion,0.6633027643285744,0.7406828721299684,0.5709735645842919,1544,0.2,0.6035455594688297
ERKIC50,0,10,imputer_only,0.6633103973454353,0.7393085792685049,0.5742332977564625,1544,,
ERKIC50,0,10,ridge_only,0.655880398145408,0.745359918982864,0.5731270883006517,1544,,
ERKIC50,0,10,fixed_fusion,0.666997243987887,0.734675208406085,0.56847442106237,1544,,
ERKIC50,0,10,adaptive_fusion,0.6621259592221025,0.7392690442023924,0.5705454661906633,1544,0.2,0.601269086575582
ERKIC50,1,1,imputer_only,0.6316925402523279,0.7830524503824827,0.5910523579646076,1545,,
ERKIC50,1,1,ridge_only,0.6434840975520346,0.7707160440775549,0.5878122355596334,1545,,
ERKIC50,1,1,fixed_fusion,0.644291587015716,0.769949755813199,0.584259219524934,1545,,
ERKIC50,1,1,adaptive_fusion,0.6454843284490231,0.7687310922434138,0.5849624849250371,1545,0.2,0.6071563170437899
ERKIC50,1,2,imputer_only,0.6583906807511942,0.7443431195604636,0.5622870304282682,1545,,
ERKIC50,1,2,ridge_only,0.6536883406046231,0.7450736862124269,0.5708825813324574,1545,,
ERKIC50,1,2,fixed_fusion,0.6641002254659545,0.7357733215865628,0.5588882630770803,1545,,
ERKIC50,1,2,adaptive_fusion,0.6598573347867032,0.7392232586126645,0.5646331120347212,1545,0.2,0.5978510334005962
ERKIC50,1,3,imputer_only,0.6331371125620567,0.7639507337560285,0.5837528224258561,1545,,
ERKIC50,1,3,ridge_only,0.6359162082707035,0.7580236621155327,0.5741409428576105,1545,,
ERKIC50,1,3,fixed_fusion,0.6433746610235447,0.7517705631732351,0.5716417338366245,1545,,
ERKIC50,1,3,adaptive_fusion,0.6411360502018867,0.7533094983572934,0.5712879642350094,1545,0.2,0.6029709583858971
ERKIC50,1,4,imputer_only,0.6254845908040352,0.8001726368993375,0.5917437072957769,1544,,
ERKIC50,1,4,ridge_only,0.640421000685867,0.7850169808777531,0.5866789000343026,1544,,
ERKIC50,1,4,fixed_fusion,0.6398430378411052,0.7853952431368311,0.5842092786126177,1544,,
ERKIC50,1,4,adaptive_fusion,0.6418934480391485,0.7834212703605216,0.5846539514981195,1544,0.2,0.5996514133869393
ERKIC50,1,5,imputer_only,0.62478917795416,0.8329357174747486,0.6173946100956188,1544,,
ERKIC50,1,5,ridge_only,0.6279128784689447,0.8267358510537134,0.609533052967325,1544,,
ERKIC50,1,5,fixed_fusion,0.633552725359026,0.8220997132639493,0.6068158438053564,1544,,
ERKIC50,1,5,adaptive_fusion,0.6320107042685004,0.8230219280727346,0.6069260697416263,1544,0.2,0.6109305217063123
ERKIC50,1,6,imputer_only,0.6358794258117102,0.7772100780178711,0.5955729427230345,1544,,
ERKIC50,1,6,ridge_only,0.6320625018444667,0.7784959349836715,0.5907910440221623,1544,,
ERKIC50,1,6,fixed_fusion,0.6419188463452454,0.769174753644968,0.5857009073523195,1544,,
ERKIC50,1,6,adaptive_fusion,0.6379458212111561,0.772698682851205,0.5869396285412843,1544,0.2,0.6105003087906203
ERKIC50,1,7,imputer_only,0.646538896628335,0.7749162544170717,0.5942475201921962,1544,,
ERKIC50,1,7,ridge_only,0.6502486665580564,0.7713411521380052,0.5945339123698649,1544,,
ERKIC50,1,7,fixed_fusion,0.6563376084770112,0.7652093530847212,0.5878799399594561,1544,,
ERKIC50,1,7,adaptive_fusion,0.654570178231503,0.7669901206673997,0.5901367035710819,1544,0.2,0.595024152561298
ERKIC50,1,8,imputer_only,0.6632836276888714,0.7447113083616691,0.5740013995208676,1544,,
ERKIC50,1,8,ridge_only,0.6583223584585017,0.7486270956489334,0.5757744953254889,1544,,
ERKIC50,1,8,fixed_fusion,0.6678764221161086,0.7397442014504975,0.569210051225311,1544,,
ERKIC50,1,8,adaptive_fusion,0.6638552936937092,0.7434263730443834,0.5719518381329793,1544,0.2,0.6042306067758266
ERKIC50,1,9,imputer_only,0.6094642568259839,0.7819982263735188,0.5727184610289022,1544,,
ERKIC50,1,9,ridge_only,0.6140525120302016,0.7771844050828994,0.569605517663017,1544,,
ERKIC50,1,9,fixed_fusion,0.6179473827797703,0.7723227478074989,0.5651050059417675,1544,,
ERKIC50,1,9,adaptive_fusion,0.6170936064793233,0.7734944738534859,0.566472006545051,1544,0.2,0.6090140893702799
ERKIC50,1,10,imputer_only,0.6668775995375583,0.7351137841711592,0.5552450368326899,1544,,
ERKIC50,1,10,ridge_only,0.6640430140483436,0.7370225612776464,0.5610903914960785,1544,,
ERKIC50,1,10,fixed_fusion,0.673819967835067,0.7274358238332446,0.5510095233542279,1544,,
ERKIC50,1,10,adaptive_fusion,0.6699599179541526,0.7311321729169622,0.5554117392496103,1544,0.2,0.5992609970822782
ERKIC50,2,1,imputer_only,0.614558509033453,0.8162277075679948,0.6037104072752084,1545,,
ERKIC50,2,1,ridge_only,0.6298897385675977,0.8005232235294604,0.5934669579459696,1545,,
ERKIC50,2,1,fixed_fusion,0.6300686206933541,0.8008305984485569,0.5926583738779629,1545,,
ERKIC50,2,1,adaptive_fusion,0.6319382416387556,0.798815136242509,0.5916074313813162,1545,0.2,0.6038610288088526
ERKIC50,2,2,imputer_only,0.6592392685685716,0.7442758718997626,0.5784806067536172,1545,,
ERKIC50,2,2,ridge_only,0.6631247249978763,0.7359460403293827,0.5729716726168116,1545,,
ERKIC50,2,2,fixed_fusion,0.6682331286989752,0.7321461928264522,0.5687877702315015,1545,,
ERKIC50,2,2,adaptive_fusion,0.6669990281636338,0.7325071464119903,0.5697054984500861,1545,0.2,0.5984340137485569
ERKIC50,2,3,imputer_only,0.6005639760404701,0.8008353281734873,0.6136418690932384,1545,,
ERKIC50,2,3,ridge_only,0.6092622468955674,0.7869018179317282,0.6029188132442215,1545,,
ERKIC50,2,3,fixed_fusion,0.6122214594672433,0.7854559931351203,0.6009718088767981,1545,,
ERKIC50,2,3,adaptive_fusion,0.6123202390105429,0.7842861693670453,0.6007407602672009,1545,0.2,0.610315181950748
ERKIC50,2,4,imputer_only,0.6386252541022923,0.7478207586688737,0.5707329459933393,1544,,
ERKIC50,2,4,ridge_only,0.6285582732185668,0.7561141082270522,0.5786122442153011,1544,,
ERKIC50,2,4,fixed_fusion,0.6398139348205263,0.7455401199846716,0.5700941887807669,1544,,
ERKIC50,2,4,adaptive_fusion,0.6345356407355472,0.7503619399631904,0.5744206413039015,1544,0.2,0.6032964769828872
ERKIC50,2,5,imputer_only,0.6379599930741291,0.7485184690474628,0.5656767205480417,1544,,
ERKIC50,2,5,ridge_only,0.6343819292770552,0.748700737298949,0.5655945593680749,1544,,
ERKIC50,2,5,fixed_fusion,0.6432709751210975,0.7410421932132318,0.5608658697517194,1544,,
ERKIC50,2,5,adaptive_fusion,0.639694730039373,0.7438303678340916,0.562384859551674,1544,0.2,0.6174431435424146
ERKIC50,2,6,imputer_only,0.6621486331094812,0.7225755615144404,0.5620662656809314,1544,,
ERKIC50,2,6,ridge_only,0.6532183156849773,0.7307636855941854,0.5673854384269098,1544,,
ERKIC50,2,6,fixed_fusion,0.665300082636808,0.7188501781009015,0.5594620653188652,1544,,
ERKIC50,2,6,adaptive_fusion,0.65981864011839,0.7241483200165763,0.5629039410871605,1544,0.2,0.598740891078995
ERKIC50,2,7,imputer_only,0.6525874307832115,0.770448077942648,0.5864226719084004,1544,,
ERKIC50,2,7,ridge_only,0.6618168661027082,0.7609594604476737,0.5828627066777341,1544,,
ERKIC50,2,7,fixed_fusion,0.6649738208929813,0.7574443144970874,0.5782206753796288,1544,,
ERKIC50,2,7,adaptive_fusion,0.6649571031498588,0.7575616433160743,0.5796517003785089,1544,0.2,0.604052236344157
ERKIC50,2,8,imputer_only,0.6436474588864634,0.7943084533313383,0.5979277939828826,1544,,
ERKIC50,2,8,ridge_only,0.6526795049737182,0.7842730930923003,0.5918727008929872,1544,,
ERKIC50,2,8,fixed_fusion,0.6564867196862448,0.7809247379423233,0.5880329889740549,1544,,
ERKIC50,2,8,adaptive_fusion,0.6570747267318627,0.7802441814223526,0.5879575953177367,1544,0.3,0.6038367259351728
ERKIC50,2,9,imputer_only,0.6353094387292929,0.810446294466967,0.5992311223244872,1544,,
ERKIC50,2,9,ridge_only,0.6344849334544217,0.8053788250541751,0.5940442402894461,1544,,
ERKIC50,2,9,fixed_fusion,0.6431532578201306,0.7984719119509874,0.5908033109463509,1544,,
ERKIC50,2,9,adaptive_fusion,0.6418429783684314,0.7989663593031696,0.5906212450507419,1544,0.3,0.6070200554337742
ERKIC50,2,10,imputer_only,0.664883862595499,0.7694556601285925,0.5779667839748835,1544,,
ERKIC50,2,10,ridge_only,0.6671492706304294,0.7668080032612711,0.57658853793501,1544,,
ERKIC50,2,10,fixed_fusion,0.673874181143157,0.7601748128290815,0.5709823434172465,1544,,
ERKIC50,2,10,adaptive_fusion,0.6717393696835321,0.762249304936097,0.5724933222821216,1544,0.2,0.5950419811877744
ERKIC50,3,1,imputer_only,0.6493556553328489,0.7598725571965728,0.5851330300595635,1545,,
ERKIC50,3,1,ridge_only,0.6471536501173197,0.7613262751288489,0.5838122178696421,1545,,
ERKIC50,3,1,fixed_fusion,0.6535948424383058,0.754991714354852,0.5800637843733816,1545,,
ERKIC50,3,1,adaptive_fusion,0.6510129970096727,0.757453452939215,0.5813282377874738,1545,0.2,0.5970526453507353
ERKIC50,3,2,imputer_only,0.6773365588669144,0.7336247686624098,0.5667405585457743,1545,,
ERKIC50,3,2,ridge_only,0.6830859237829414,0.7268413051538619,0.559303889786267,1545,,
ERKIC50,3,2,fixed_fusion,0.6884177874125488,0.7214681535029969,0.5573419758655933,1545,,
ERKIC50,3,2,adaptive_fusion,0.6872029511792302,0.7225849212551286,0.5565365093311861,1545,0.2,0.5937804308827697
ERKIC50,3,3,imputer_only,0.6354626145168074,0.7742008708673351,0.5913312928600035,1545,,
ERKIC50,3,3,ridge_only,0.6422299428142849,0.7644812644996674,0.5841273513717146,1545,,
ERKIC50,3,3,fixed_fusion,0.6484458152051586,0.7589265909863072,0.5788660741235961,1545,,
ERKIC50,3,3,adaptive_fusion,0.6471353466524785,0.7597507866898738,0.5800932900324196,1545,0.2,0.6081612542761975
ERKIC50,3,4,imputer_only,0.6280517514746905,0.8808285170968669,0.6163509776647633,1544,,
ERKIC50,3,4,ridge_only,0.6397680932950869,0.8691353491819156,0.6129756504709747,1544,,
ERKIC50,3,4,fixed_fusion,0.6411291056935055,0.8678011378607288,0.608055151008034,1544,,
ERKIC50,3,4,adaptive_fusion,0.6421493892349701,0.8668665284364369,0.6093640842565022,1544,0.2,0.6029977033774392
ERKIC50,3,5,imputer_only,0.5972640755939789,0.7654321606495098,0.5713197810251359,1544,,
ERKIC50,3,5,ridge_only,0.6087835248063804,0.7533209453476726,0.5650415670065245,1544,,
ERKIC50,3,5,fixed_fusion,0.6110311648057182,0.7504079450832455,0.5615719053918314,1544,,
ERKIC50,3,5,adaptive_fusion,0.6116357505273281,0.7499878290075249,0.5618689406876162,1544,0.2,0.6094741699986681
ERKIC50,3,6,imputer_only,0.6267103507117842,0.7738824777536105,0.5831353023309421,1544,,
ERKIC50,3,6,ridge_only,0.6277921437641535,0.7683839158513066,0.5850044679038565,1544,,
ERKIC50,3,6,fixed_fusion,0.6340047220331486,0.763362376357061,0.5772937784648356,1544,,
ERKIC50,3,6,adaptive_fusion,0.631969896436905,0.7645086738483469,0.5799823966203167,1544,0.2,0.5986318332792028
ERKIC50,3,7,imputer_only,0.652736254156816,0.7662114334249703,0.5831671069400147,1544,,
ERKIC50,3,7,ridge_only,0.6525938973531558,0.7644484030414794,0.5807948178774406,1544,,
ERKIC50,3,7,fixed_fusion,0.661877987319995,0.7559287999623913,0.5742161667706244,1544,,
ERKIC50,3,7,adaptive_fusion,0.6585994584123153,0.7587935184124749,0.575782539145258,1544,0.2,0.606524630128362
ERKIC50,3,8,imputer_only,0.7014125776538616,0.7345045593177247,0.5553485159935809,1544,,
ERKIC50,3,8,ridge_only,0.7009397104207306,0.7339155000011852,0.5611812739029722,1544,,
ERKIC50,3,8,fixed_fusion,0.7080629374904849,0.726474839887345,0.5525027821472506,1544,,
ERKIC50,3,8,adaptive_fusion,0.7054729053004634,0.729091044103606,0.5567476136964172,1544,0.2,0.5960408846622036
ERKIC50,3,9,imputer_only,0.6316854977283348,0.7471944848374451,0.5734381376432464,1544,,
ERKIC50,3,9,ridge_only,0.6322819479360474,0.7456481319228367,0.5670037293754591,1544,,
ERKIC50,3,9,fixed_fusion,0.6401842034581636,0.7378639475690529,0.56423892446232,1544,,
ERKIC50,3,9,adaptive_fusion,0.637419753019927,0.7404886546230877,0.5643023529318991,1544,0.2,0.6037169330621059
ERKIC50,3,10,imputer_only,0.6240643284625416,0.7687091141072262,0.5906096666860104,1544,,
ERKIC50,3,10,ridge_only,0.6297929353019348,0.7606516653521515,0.5876199797177664,1544,,
ERKIC50,3,10,fixed_fusion,0.6356321259545163,0.7555391684303396,0.5825912996787588,1544,,
ERKIC50,3,10,adaptive_fusion,0.6342972720203327,0.7564068054636892,0.583766496470958,1544,0.2,0.6092447510458229
ERKIC50,4,1,imputer_only,0.635957173471993,0.7592396019660017,0.5747740108720599,1545,,
ERKIC50,4,1,ridge_only,0.6444037046135932,0.7478956597906121,0.565552586158715,1545,,
ERKIC50,4,1,fixed_fusion,0.648720853507434,0.7444779967632539,0.5625011338965747,1545,,
ERKIC50,4,1,adaptive_fusion,0.6491660805174796,0.7436477197964991,0.5617179556047879,1545,0.3,0.6038526906750328
ERKIC50,4,2,imputer_only,0.6456058392772601,0.7681716977527876,0.5850584450376771,1545,,
ERKIC50,4,2,ridge_only,0.6499670936419207,0.7621724872524002,0.5870334018730109,1545,,
ERKIC50,4,2,fixed_fusion,0.6545448849021306,0.7581366842331629,0.5807099324337608,1545,,
ERKIC50,4,2,adaptive_fusion,0.6534808231040132,0.7588665043170748,0.5832277333663782,1545,0.2,0.6020740355247665
ERKIC50,4,3,imputer_only,0.644097779101973,0.7754185243118398,0.5733702894063436,1545,,
ERKIC50,4,3,ridge_only,0.6432180391110298,0.7737574803840602,0.5722734901346349,1545,,
ERKIC50,4,3,fixed_fusion,0.6507203667111334,0.7669859671206902,0.5667265119499558,1545,,
ERKIC50,4,3,adaptive_fusion,0.6479642002361821,0.7692298899157581,0.5681637783934743,1545,0.2,0.6026149291303429
ERKIC50,4,4,imputer_only,0.6465734993926737,0.751477216188768,0.5769837108086173,1544,,
ERKIC50,4,4,ridge_only,0.646509292569148,0.7487489589332375,0.5708154411171412,1544,,
ERKIC50,4,4,fixed_fusion,0.654437255918284,0.7414590677709085,0.5673399131278082,1544,,
ERKIC50,4,4,adaptive_fusion,0.6516294461638719,0.7437615420510135,0.5678616830341878,1544,0.2,0.6070866662611489
ERKIC50,4,5,imputer_only,0.6531534496150729,0.76123969817766,0.5892560669294535,1544,,
ERKIC50,4,5,ridge_only,0.6449491734402,0.767344546074563,0.5934584866392442,1544,,
ERKIC50,4,5,fixed_fusion,0.6562338411304165,0.7569354030440122,0.5861642192018306,1544,,
ERKIC50,4,5,adaptive_fusion,0.6512137983196368,0.761434791372017,0.5894885306668471,1544,0.2,0.6079545288411772
ERKIC50,4,6,imputer_only,0.6434668732014075,0.7673817504959453,0.5961642007714922,1544,,
ERKIC50,4,6,ridge_only,0.6538883356503109,0.7568899420601782,0.5897077373395032,1544,,
ERKIC50,4,6,fixed_fusion,0.6565808715267321,0.7541936231920879,0.5873026935923116,1544,,
ERKIC50,4,6,adaptive_fusion,0.6569014730052135,0.7538936987459328,0.5874114373707765,1544,0.2,0.6007082372394855
ERKIC50,4,7,imputer_only,0.6556815314549697,0.7445771575730326,0.5704230430402969,1544,,
ERKIC50,4,7,ridge_only,0.6708106616161597,0.7291873340099948,0.5608659189840154,1544,,
ERKIC50,4,7,fixed_fusion,0.6704819526472471,0.7293991080217397,0.5594763452028241,1544,,
ERKIC50,4,7,adaptive_fusion,0.6724119197790325,0.7274970232646237,0.55880952037363,1544,0.3,0.590225505633097
ERKIC50,4,8,imputer_only,0.6608289945084685,0.7773835533517498,0.580971435078875,1544,,
ERKIC50,4,8,ridge_only,0.6666906811201289,0.770178494170649,0.5772125202072791,1544,,
ERKIC50,4,8,fixed_fusion,0.6718612579981366,0.7651384906780504,0.5720256848486936,1544,,
ERKIC50,4,8,adaptive_fusion,0.6717942449852584,0.7650731727085559,0.5723570113996788,1544,0.3,0.6083756179862388
ERKIC50,4,9,imputer_only,0.6414866673283189,0.7827524769910511,0.58358782910077,1544,,
