dataset,method,seed,drug_idx,drug,pcc,rmse,mae,n_test
PRISM19Q4_independent,mfmr_base,1,0,P276-00::BRD-K51791723-003-01-7,0.2923836913348776,0.07019880356004082,0.05570272332743594,95
PRISM19Q4_independent,mfmr_base,1,1,abemaciclib::BRD-K33622447-066-01-9,0.5076691007143048,0.09188412067916096,0.06415899552797016,95
PRISM19Q4_independent,mfmr_base,1,2,PHA-848125::BRD-K60997853-001-02-3,0.5872288789701587,0.08033788852720526,0.06569716334342957,95
PRISM19Q4_independent,mfmr_base,1,3,foretinib::BRD-K03449891-001-08-6,0.510910278174042,0.09056419589071041,0.06279003808372899,95
PRISM19Q4_independent,mfmr_base,1,4,tivantinib::BRD-K33379087-001-07-5,0.4250641023573611,0.06529297231340296,0.04855439160999499,95
PRISM19Q4_independent,mfmr_base,1,5,ponatinib::BRD-K44227013-001-06-4,0.4979122679296673,0.07369262414097795,0.05777625834688227,94
PRISM19Q4_independent,mfmr_base,1,6,GSK2110183::BRD-K25412176-001-01-9,0.5230464920706521,0.12354108671519709,0.08568353221771564,94
PRISM19Q4_independent,mfmr_base,1,7,ARRY-334543::BRD-K46386702-001-02-1,0.36602151404873673,0.12064222447927697,0.059829454472724426,94
PRISM19Q4_independent,mfmr_base,1,8,GDC-0068::BRD-K71480163-001-01-4,0.4272865072961497,0.14125838394462759,0.10586180205040789,94
PRISM19Q4_independent,mfmr_base,1,9,dacomitinib::BRD-K57169635-001-04-5,0.81474275588908,0.08456999122869262,0.06418375163636308,94
PRISM19Q4_independent,mfmr_base,1,10,uprosertib::BRD-K38332599-001-01-3,0.4804591446325295,0.0775205962577328,0.059189100214775574,94
PRISM19Q4_independent,mfmr_base,1,11,neratinib::BRD-K85606544-001-09-1,0.4548249135420584,0.11015225497905966,0.07469929215755869,94
PRISM19Q4_independent,mfmr_base,1,12,osimertinib::BRD-K42805893-001-04-9,0.6493368370716694,0.09647208790997316,0.06726828405731602,95
PRISM19Q4_independent,mfmr_base,1,13,atiprimod::BRD-K38527262-300-01-0,0.5640385648552627,0.054134690842504926,0.044892948992708896,94
PRISM19Q4_independent,mfmr_base,1,14,LY2801653::BRD-K18961567-001-01-1,0.5358757678867111,0.1042366312135171,0.07237901078893784,94
PRISM19Q4_independent,mfmr_base,1,15,tucatinib::BRD-K26026438-001-01-0,0.5536377955971699,0.1118282421810363,0.08387855392821292,94
PRISM19Q4_independent,mfmr_base,1,16,canertinib::BRD-K50168500-001-07-9,0.5674910595321132,0.13629939223814322,0.09166402126613417,95
PRISM19Q4_independent,mfmr_base,1,17,lenvatinib::BRD-K39974922-001-04-3,0.42144762554361276,0.08764191281533935,0.05844363126348942,94
PRISM19Q4_independent,mfmr_base,1,18,pelitinib::BRD-K08799216-001-05-3,0.7730759752166486,0.09402545990708966,0.06659492944416247,95
PRISM19Q4_independent,mfmr_base,1,19,XL-647::BRD-K03765900-001-01-9,0.7978934912775854,0.08716586681921987,0.0669266717865112,94
PRISM19Q4_independent,mfmr_base,1,20,ribociclib::BRD-K36788280-001-01-2,0.41653911723732645,0.1496785553997329,0.11678736021644191,95
PRISM19Q4_independent,mfmr_base,1,21,linifanib::BRD-K99749624-001-07-0,0.3744547817120242,0.13986517018020336,0.10870502223359778,94
PRISM19Q4_independent,mfmr_base,1,22,tivozanib::BRD-K53414658-001-08-2,0.5766618049205643,0.0996843343897473,0.07131378003891478,94
PRISM19Q4_independent,mfmr_base,1,23,axitinib::BRD-K29905972-001-06-3,0.6105052026494965,0.12958421777753523,0.09330974329025188,94
PRISM19Q4_independent,mfmr_mutation,1,0,P276-00::BRD-K51791723-003-01-7,0.28254578721062085,0.07126827896787406,0.056508767604827884,95
PRISM19Q4_independent,mfmr_mutation,1,1,abemaciclib::BRD-K33622447-066-01-9,0.4905220853313509,0.09392345676187583,0.06683350048567119,95
PRISM19Q4_independent,mfmr_mutation,1,2,PHA-848125::BRD-K60997853-001-02-3,0.5974857969334684,0.07978689613855203,0.06527198019780611,95
PRISM19Q4_independent,mfmr_mutation,1,3,foretinib::BRD-K03449891-001-08-6,0.5391068914469928,0.08882873729980834,0.06256265389291864,95
PRISM19Q4_independent,mfmr_mutation,1,4,tivantinib::BRD-K33379087-001-07-5,0.3932616992040946,0.0669494602504762,0.05110872795707301,95
PRISM19Q4_independent,mfmr_mutation,1,5,ponatinib::BRD-K44227013-001-06-4,0.4853334132586175,0.0741945612275038,0.05903328416195321,94
PRISM19Q4_independent,mfmr_mutation,1,6,GSK2110183::BRD-K25412176-001-01-9,0.5027710716708983,0.12628632952280808,0.0901705838264303,94
PRISM19Q4_independent,mfmr_mutation,1,7,ARRY-334543::BRD-K46386702-001-02-1,0.3662552544743635,0.12103641707014531,0.06245597626300568,94
PRISM19Q4_independent,mfmr_mutation,1,8,GDC-0068::BRD-K71480163-001-01-4,0.42290545865829227,0.14439974720278353,0.10652085631451708,94
PRISM19Q4_independent,mfmr_mutation,1,9,dacomitinib::BRD-K57169635-001-04-5,0.8025058733082371,0.08572745969799107,0.06587211153608688,94
PRISM19Q4_independent,mfmr_mutation,1,10,uprosertib::BRD-K38332599-001-01-3,0.512316847444038,0.07646945668079726,0.05765569970962849,94
PRISM19Q4_independent,mfmr_mutation,1,11,neratinib::BRD-K85606544-001-09-1,0.37881101245973864,0.1152102308122195,0.08004007757978236,94
PRISM19Q4_independent,mfmr_mutation,1,12,osimertinib::BRD-K42805893-001-04-9,0.6496371170187522,0.09613960248775286,0.06668258058397393,95
PRISM19Q4_independent,mfmr_mutation,1,13,atiprimod::BRD-K38527262-300-01-0,0.5415759666049663,0.05382605147085393,0.04296301654044618,94
PRISM19Q4_independent,mfmr_mutation,1,14,LY2801653::BRD-K18961567-001-01-1,0.5491892043418741,0.1023198797749037,0.07178607265999977,94
PRISM19Q4_independent,mfmr_mutation,1,15,tucatinib::BRD-K26026438-001-01-0,0.5603126413143129,0.11017000250173345,0.08259151083357791,94
PRISM19Q4_independent,mfmr_mutation,1,16,canertinib::BRD-K50168500-001-07-9,0.5601862754100375,0.13716480969392633,0.09130623089639764,95
PRISM19Q4_independent,mfmr_mutation,1,17,lenvatinib::BRD-K39974922-001-04-3,0.4120569571618772,0.08734961044607667,0.06117236233772116,94
PRISM19Q4_independent,mfmr_mutation,1,18,pelitinib::BRD-K08799216-001-05-3,0.7533301099529286,0.09573112795292392,0.06817846925635086,95
PRISM19Q4_independent,mfmr_mutation,1,19,XL-647::BRD-K03765900-001-01-9,0.7880783127726606,0.08744095678817887,0.06843893420188984,94
PRISM19Q4_independent,mfmr_mutation,1,20,ribociclib::BRD-K36788280-001-01-2,0.41862160079355426,0.1501545792446217,0.11413620835856388,95
PRISM19Q4_independent,mfmr_mutation,1,21,linifanib::BRD-K99749624-001-07-0,0.3064835333688206,0.14626773034877158,0.11385949558400094,94
PRISM19Q4_independent,mfmr_mutation,1,22,tivozanib::BRD-K53414658-001-08-2,0.549674251694699,0.10210939867901864,0.07451368392782008,94
PRISM19Q4_independent,mfmr_mutation,1,23,axitinib::BRD-K29905972-001-06-3,0.5992670860277154,0.12959119309243813,0.09629416877919054,94
PRISM19Q4_independent,original_mclrp,2,0,P276-00::BRD-K51791723-003-01-7,0.17372314225325158,0.5174191315282394,0.511900647847276,95
PRISM19Q4_independent,original_mclrp,2,1,abemaciclib::BRD-K33622447-066-01-9,0.38149291558110904,0.6594146630189389,0.6519916615988078,95
PRISM19Q4_independent,original_mclrp,2,2,PHA-848125::BRD-K60997853-001-02-3,0.20972080371097135,0.5755814152418812,0.5674376754384292,95
PRISM19Q4_independent,original_mclrp,2,3,foretinib::BRD-K03449891-001-08-6,0.2622813578428308,0.6078071652021224,0.599240230023861,95
PRISM19Q4_independent,original_mclrp,2,4,tivantinib::BRD-K33379087-001-07-5,0.08098601646798341,0.5977355558269706,0.5932706759164208,95
PRISM19Q4_independent,original_mclrp,2,5,ponatinib::BRD-K44227013-001-06-4,0.19816873196375515,0.6274713959472422,0.6220227045581695,94
PRISM19Q4_independent,original_mclrp,2,6,GSK2110183::BRD-K25412176-001-01-9,0.19740009474468556,0.7379133379762578,0.7241082234268493,94
PRISM19Q4_independent,original_mclrp,2,7,ARRY-334543::BRD-K46386702-001-02-1,0.14946697936446593,0.6838627729757516,0.6721102156220599,94
PRISM19Q4_independent,original_mclrp,2,8,GDC-0068::BRD-K71480163-001-01-4,0.08603534361417152,0.8090875882022086,0.7939063103750665,94
PRISM19Q4_independent,original_mclrp,2,9,dacomitinib::BRD-K57169635-001-04-5,0.14140335261246328,0.5952363101247186,0.5778742634711114,94
PRISM19Q4_independent,original_mclrp,2,10,uprosertib::BRD-K38332599-001-01-3,0.1412234932298117,0.6141511601737422,0.6081677216323133,94
PRISM19Q4_independent,original_mclrp,2,11,neratinib::BRD-K85606544-001-09-1,0.17900132487506415,0.6834622730891261,0.6726703031900081,94
PRISM19Q4_independent,original_mclrp,2,12,osimertinib::BRD-K42805893-001-04-9,0.2891640557208341,0.6825231433549445,0.6718168169260025,95
PRISM19Q4_independent,original_mclrp,2,13,atiprimod::BRD-K38527262-300-01-0,0.1123099942971581,0.639069482472512,0.6351868957281113,94
PRISM19Q4_independent,original_mclrp,2,14,LY2801653::BRD-K18961567-001-01-1,-0.03760270951184529,0.6951280115131816,0.6834611212636562,94
PRISM19Q4_independent,original_mclrp,2,15,tucatinib::BRD-K26026438-001-01-0,0.332291855561579,0.7491175637968654,0.738595151045221,94
PRISM19Q4_independent,original_mclrp,2,16,canertinib::BRD-K50168500-001-07-9,0.22750769358090542,0.7362583642216332,0.71864205990967,95
PRISM19Q4_independent,original_mclrp,2,17,lenvatinib::BRD-K39974922-001-04-3,0.16119494036642676,0.6107777653660323,0.6031557411906567,94
PRISM19Q4_independent,original_mclrp,2,18,pelitinib::BRD-K08799216-001-05-3,0.46734543220405184,0.5638528222024483,0.5491338751818005,95
PRISM19Q4_independent,original_mclrp,2,19,XL-647::BRD-K03765900-001-01-9,0.316774230518474,0.5992345466868774,0.5838468128696401,94
PRISM19Q4_independent,original_mclrp,2,20,ribociclib::BRD-K36788280-001-01-2,0.1625036352548023,0.7986728281515971,0.782496459468415,95
PRISM19Q4_independent,original_mclrp,2,21,linifanib::BRD-K99749624-001-07-0,0.1684689729984253,0.8216771785118342,0.8083550268982319,94
PRISM19Q4_independent,original_mclrp,2,22,tivozanib::BRD-K53414658-001-08-2,0.1932539441699067,0.7270516638988839,0.7171476267753764,94
PRISM19Q4_independent,original_mclrp,2,23,axitinib::BRD-K29905972-001-06-3,0.17659611313701795,0.7546681408680724,0.7379450717187942,94
PRISM19Q4_independent,imputer_only,2,0,P276-00::BRD-K51791723-003-01-7,0.3113597485500772,0.06980169334276391,0.055337477357763995,95
PRISM19Q4_independent,imputer_only,2,1,abemaciclib::BRD-K33622447-066-01-9,0.5238161864833718,0.0916822536396626,0.06404318746767546,95
PRISM19Q4_independent,imputer_only,2,2,PHA-848125::BRD-K60997853-001-02-3,0.5967535441089011,0.07937793142084042,0.06534674951904698,95
PRISM19Q4_independent,imputer_only,2,3,foretinib::BRD-K03449891-001-08-6,0.5236227153880317,0.09028129899929739,0.061711306948410836,95
PRISM19Q4_independent,imputer_only,2,4,tivantinib::BRD-K33379087-001-07-5,0.4518679342527096,0.06430195067350931,0.048345768451690675,95
PRISM19Q4_independent,imputer_only,2,5,ponatinib::BRD-K44227013-001-06-4,0.5253496039521569,0.07201050764528545,0.055561161421714945,94
PRISM19Q4_independent,imputer_only,2,6,GSK2110183::BRD-K25412176-001-01-9,0.5112713877740144,0.12633851651459527,0.09002358989512667,94
PRISM19Q4_independent,imputer_only,2,7,ARRY-334543::BRD-K46386702-001-02-1,0.35892358823708465,0.12122291859433414,0.06106636308609171,94
PRISM19Q4_independent,imputer_only,2,8,GDC-0068::BRD-K71480163-001-01-4,0.4592669200867615,0.1396815849055664,0.10467503299104407,94
PRISM19Q4_independent,imputer_only,2,9,dacomitinib::BRD-K57169635-001-04-5,0.8258524118059073,0.0809164267465287,0.05922582967484251,94
PRISM19Q4_independent,imputer_only,2,10,uprosertib::BRD-K38332599-001-01-3,0.4643199244776378,0.08384584495042739,0.06378612683174457,94
PRISM19Q4_independent,imputer_only,2,11,neratinib::BRD-K85606544-001-09-1,0.4860054510303942,0.10813042080159867,0.07269664774549768,94
PRISM19Q4_independent,imputer_only,2,12,osimertinib::BRD-K42805893-001-04-9,0.6590944903834919,0.09562774339081036,0.06732283046371058,95
PRISM19Q4_independent,imputer_only,2,13,atiprimod::BRD-K38527262-300-01-0,0.48372181783492396,0.056695604350998956,0.04760506241879565,94
PRISM19Q4_independent,imputer_only,2,14,LY2801653::BRD-K18961567-001-01-1,0.5371276115843576,0.10403118638211314,0.07216730904071889,94
PRISM19Q4_independent,imputer_only,2,15,tucatinib::BRD-K26026438-001-01-0,0.5701748667272776,0.11083006153664904,0.08274468208881135,94
PRISM19Q4_independent,imputer_only,2,16,canertinib::BRD-K50168500-001-07-9,0.5641416103798017,0.1369048082449324,0.09261669234225625,95
PRISM19Q4_independent,imputer_only,2,17,lenvatinib::BRD-K39974922-001-04-3,0.4237879296852966,0.0875366047548843,0.05881912086872344,94
PRISM19Q4_independent,imputer_only,2,18,pelitinib::BRD-K08799216-001-05-3,0.8103095560207868,0.0851519260871916,0.06173385758148996,95
PRISM19Q4_independent,imputer_only,2,19,XL-647::BRD-K03765900-001-01-9,0.7949725586084381,0.08610313607097923,0.06702193586116141,94
PRISM19Q4_independent,imputer_only,2,20,ribociclib::BRD-K36788280-001-01-2,0.404451025949055,0.1504505900882219,0.11542007044741982,95
PRISM19Q4_independent,imputer_only,2,21,linifanib::BRD-K99749624-001-07-0,0.3659747077754887,0.14323607452404616,0.10852513604975761,94
PRISM19Q4_independent,imputer_only,2,22,tivozanib::BRD-K53414658-001-08-2,0.5845707297709188,0.09988098862698375,0.07405582641033416,94
PRISM19Q4_independent,imputer_only,2,23,axitinib::BRD-K29905972-001-06-3,0.6032572019244825,0.12826321357027262,0.09260489427028819,94
PRISM19Q4_independent,ridge_only,2,0,P276-00::BRD-K51791723-003-01-7,0.2684925285248338,0.07075430875637564,0.05610028944517437,95
PRISM19Q4_independent,ridge_only,2,1,abemaciclib::BRD-K33622447-066-01-9,0.46662940516609047,0.09418496293164011,0.06702139754044383,95
PRISM19Q4_independent,ridge_only,2,2,PHA-848125::BRD-K60997853-001-02-3,0.5362602087462245,0.08485502305186364,0.06855555490443581,95
PRISM19Q4_independent,ridge_only,2,3,foretinib::BRD-K03449891-001-08-6,0.4721378268993679,0.09289147324183217,0.06582990131880108,95
PRISM19Q4_independent,ridge_only,2,4,tivantinib::BRD-K33379087-001-07-5,0.37166114330407307,0.06731998479167041,0.04949621777785452,95
PRISM19Q4_independent,ridge_only,2,5,ponatinib::BRD-K44227013-001-06-4,0.43702246548863344,0.07667349945613457,0.06075088267630719,94
PRISM19Q4_independent,ridge_only,2,6,GSK2110183::BRD-K25412176-001-01-9,0.4859154014592036,0.12672713533963878,0.08812461254444529,94
PRISM19Q4_independent,ridge_only,2,7,ARRY-334543::BRD-K46386702-001-02-1,0.36435203415203243,0.12138201749737502,0.060427478653319336,94
PRISM19Q4_independent,ridge_only,2,8,GDC-0068::BRD-K71480163-001-01-4,0.3442449588339356,0.14681480669825464,0.1104218452534777,94
PRISM19Q4_independent,ridge_only,2,9,dacomitinib::BRD-K57169635-001-04-5,0.7213133635626516,0.10060097421404095,0.07766889669793717,94
PRISM19Q4_independent,ridge_only,2,10,uprosertib::BRD-K38332599-001-01-3,0.4621971057052748,0.07642955215802988,0.05835046983779745,94
PRISM19Q4_independent,ridge_only,2,11,neratinib::BRD-K85606544-001-09-1,0.40596650867653333,0.11337559124995944,0.07813559948129857,94
PRISM19Q4_independent,ridge_only,2,12,osimertinib::BRD-K42805893-001-04-9,0.5941644791940489,0.10173724685841296,0.07032004814398916,95
PRISM19Q4_independent,ridge_only,2,13,atiprimod::BRD-K38527262-300-01-0,0.5950606272749638,0.052360544926182986,0.04264632564909915,94
PRISM19Q4_independent,ridge_only,2,14,LY2801653::BRD-K18961567-001-01-1,0.5014468584919317,0.10690588896373537,0.07438700503491341,94
PRISM19Q4_independent,ridge_only,2,15,tucatinib::BRD-K26026438-001-01-0,0.5261282006399878,0.11345217807872096,0.08541944179129093,94
PRISM19Q4_independent,ridge_only,2,16,canertinib::BRD-K50168500-001-07-9,0.551060150982489,0.1382387281528664,0.09262151592656186,95
PRISM19Q4_independent,ridge_only,2,17,lenvatinib::BRD-K39974922-001-04-3,0.3998352261393866,0.08828521911051282,0.0589930459539941,94
PRISM19Q4_independent,ridge_only,2,18,pelitinib::BRD-K08799216-001-05-3,0.6803939739099943,0.10751078157347864,0.07428605556488037,95
PRISM19Q4_independent,ridge_only,2,19,XL-647::BRD-K03765900-001-01-9,0.7399004309998268,0.09837474928588522,0.0744844488006957,94
PRISM19Q4_independent,ridge_only,2,20,ribociclib::BRD-K36788280-001-01-2,0.4056329213408809,0.15125635491299672,0.11839352720662168,95
PRISM19Q4_independent,ridge_only,2,21,linifanib::BRD-K99749624-001-07-0,0.3737260686431568,0.13890224235504453,0.1110944373810545,94
PRISM19Q4_independent,ridge_only,2,22,tivozanib::BRD-K53414658-001-08-2,0.5400676555431193,0.10334827212387435,0.07354984067855998,94
PRISM19Q4_independent,ridge_only,2,23,axitinib::BRD-K29905972-001-06-3,0.592667645383264,0.13440569614530312,0.09549649186590885,94
PRISM19Q4_independent,mfmr_base,2,0,P276-00::BRD-K51791723-003-01-7,0.2935513128870951,0.07016331378866028,0.05565208824057328,95
PRISM19Q4_independent,mfmr_base,2,1,abemaciclib::BRD-K33622447-066-01-9,0.5075574004931215,0.09188888665549971,0.06420720313724719,95
PRISM19Q4_independent,mfmr_base,2,2,PHA-848125::BRD-K60997853-001-02-3,0.5859527090817553,0.08046600477687864,0.06574961103891072,95
PRISM19Q4_independent,mfmr_base,2,3,foretinib::BRD-K03449891-001-08-6,0.5107966521941794,0.09057101674948156,0.06275330280002794,95
PRISM19Q4_independent,mfmr_base,2,4,tivantinib::BRD-K33379087-001-07-5,0.42575866567472626,0.06528229305920046,0.04852604803286101,95
PRISM19Q4_independent,mfmr_base,2,5,ponatinib::BRD-K44227013-001-06-4,0.4977651989488907,0.0737012151148479,0.057788755031342204,94
PRISM19Q4_independent,mfmr_base,2,6,GSK2110183::BRD-K25412176-001-01-9,0.5236734118460892,0.12348640989936331,0.085672509162984,94
PRISM19Q4_independent,mfmr_base,2,7,ARRY-334543::BRD-K46386702-001-02-1,0.366073507829562,0.12064163752741462,0.0598477784623491,94
PRISM19Q4_independent,mfmr_base,2,8,GDC-0068::BRD-K71480163-001-01-4,0.42644036302842553,0.14132117084646673,0.1059043401099266,94
PRISM19Q4_independent,mfmr_base,2,9,dacomitinib::BRD-K57169635-001-04-5,0.8147055489343146,0.08457560731132567,0.06415383073877781,94
PRISM19Q4_independent,mfmr_base,2,10,uprosertib::BRD-K38332599-001-01-3,0.48126909832554515,0.07746053613505463,0.05912520847422011,94
PRISM19Q4_independent,mfmr_base,2,11,neratinib::BRD-K85606544-001-09-1,0.4549168351911175,0.11016331711090337,0.07466941691459493,94
PRISM19Q4_independent,mfmr_base,2,12,osimertinib::BRD-K42805893-001-04-9,0.6497432975439902,0.09643470907057539,0.067278559270658,95
PRISM19Q4_independent,mfmr_base,2,13,atiprimod::BRD-K38527262-300-01-0,0.5659590678442873,0.05409131543468517,0.04487792418358174,94
PRISM19Q4_independent,mfmr_base,2,14,LY2801653::BRD-K18961567-001-01-1,0.5323291779529495,0.10448557997724607,0.07229164496381232,94
PRISM19Q4_independent,mfmr_base,2,15,tucatinib::BRD-K26026438-001-01-0,0.5524868793657426,0.1119368257673365,0.08390301783034142,94
PRISM19Q4_independent,mfmr_base,2,16,canertinib::BRD-K50168500-001-07-9,0.5676327703499193,0.13628700986067704,0.09163722176300852,95
PRISM19Q4_independent,mfmr_base,2,17,lenvatinib::BRD-K39974922-001-04-3,0.42104088226121444,0.08765885503835369,0.0584604670392706,94
PRISM19Q4_independent,mfmr_base,2,18,pelitinib::BRD-K08799216-001-05-3,0.7732135805134505,0.094015015630674,0.0666173640050386,95
PRISM19Q4_independent,mfmr_base,2,19,XL-647::BRD-K03765900-001-01-9,0.7976819717478792,0.08718763086151425,0.06692916059747656,94
PRISM19Q4_independent,mfmr_base,2,20,ribociclib::BRD-K36788280-001-01-2,0.4171321189539998,0.14963308801807942,0.11677004161633943,95
PRISM19Q4_independent,mfmr_base,2,21,linifanib::BRD-K99749624-001-07-0,0.3741738223573267,0.13986815169887995,0.10867651916564779,94
PRISM19Q4_independent,mfmr_base,2,22,tivozanib::BRD-K53414658-001-08-2,0.5772174909221629,0.09964269909303594,0.07128469804500012,94
PRISM19Q4_independent,mfmr_base,2,23,axitinib::BRD-K29905972-001-06-3,0.6101090478468865,0.12963671960098358,0.09337149497042312,94
PRISM19Q4_independent,mfmr_mutation,2,0,P276-00::BRD-K51791723-003-01-7,0.2759341868572113,0.0715778789014146,0.0571715141597547,95
PRISM19Q4_independent,mfmr_mutation,2,1,abemaciclib::BRD-K33622447-066-01-9,0.48942890352094187,0.09401909462434237,0.06715167447140342,95
PRISM19Q4_independent,mfmr_mutation,2,2,PHA-848125::BRD-K60997853-001-02-3,0.5895909966827508,0.08032783467535493,0.065812024003581,95
PRISM19Q4_independent,mfmr_mutation,2,3,foretinib::BRD-K03449891-001-08-6,0.5286033237086118,0.08960195196515024,0.06267242933574475,95
PRISM19Q4_independent,mfmr_mutation,2,4,tivantinib::BRD-K33379087-001-07-5,0.40977855844029876,0.06652022313901781,0.0506814203764263,95
PRISM19Q4_independent,mfmr_mutation,2,5,ponatinib::BRD-K44227013-001-06-4,0.4802728998130255,0.07422761415526644,0.05912579944793214,94
PRISM19Q4_independent,mfmr_mutation,2,6,GSK2110183::BRD-K25412176-001-01-9,0.49308428923763253,0.12732627020369933,0.09079266609029567,94
PRISM19Q4_independent,mfmr_mutation,2,7,ARRY-334543::BRD-K46386702-001-02-1,0.37528092830862414,0.12038435769423851,0.06215788645947233,94
PRISM19Q4_independent,mfmr_mutation,2,8,GDC-0068::BRD-K71480163-001-01-4,0.420494181689024,0.1450098801945998,0.10695454097808675,94
PRISM19Q4_independent,mfmr_mutation,2,9,dacomitinib::BRD-K57169635-001-04-5,0.8072895891053167,0.0848548746483941,0.06519592220478869,94
PRISM19Q4_independent,mfmr_mutation,2,10,uprosertib::BRD-K38332599-001-01-3,0.5121885805965365,0.0769222512178267,0.0580824632593926,94
PRISM19Q4_independent,mfmr_mutation,2,11,neratinib::BRD-K85606544-001-09-1,0.3899724018800635,0.11475875294441032,0.07986798184983274,94
PRISM19Q4_independent,mfmr_mutation,2,12,osimertinib::BRD-K42805893-001-04-9,0.6522771252106687,0.09606009238752547,0.06703029337682222,95
PRISM19Q4_independent,mfmr_mutation,2,13,atiprimod::BRD-K38527262-300-01-0,0.5437541499716896,0.0537812150573668,0.042904346547228224,94
PRISM19Q4_independent,mfmr_mutation,2,14,LY2801653::BRD-K18961567-001-01-1,0.5623640011025438,0.10146003931572782,0.06954818837186123,94
PRISM19Q4_independent,mfmr_mutation,2,15,tucatinib::BRD-K26026438-001-01-0,0.5487417579612749,0.11087887701714497,0.08311185050517955,94
PRISM19Q4_independent,mfmr_mutation,2,16,canertinib::BRD-K50168500-001-07-9,0.5591403675025358,0.13738900433827803,0.0912076146979081,95
PRISM19Q4_independent,mfmr_mutation,2,17,lenvatinib::BRD-K39974922-001-04-3,0.413040395502142,0.08737261026792136,0.06123638343303762,94
PRISM19Q4_independent,mfmr_mutation,2,18,pelitinib::BRD-K08799216-001-05-3,0.7549724374823354,0.09535867361920336,0.06836100816726684,95
PRISM19Q4_independent,mfmr_mutation,2,19,XL-647::BRD-K03765900-001-01-9,0.7811462879482682,0.08893332096757434,0.06938997006162684,94
PRISM19Q4_independent,mfmr_mutation,2,20,ribociclib::BRD-K36788280-001-01-2,0.4217148106665569,0.1497667308775362,0.11406230550063284,95
PRISM19Q4_independent,mfmr_mutation,2,21,linifanib::BRD-K99749624-001-07-0,0.3126298247768844,0.14598719569617225,0.11336240743068939,94
PRISM19Q4_independent,mfmr_mutation,2,22,tivozanib::BRD-K53414658-001-08-2,0.5562326557868925,0.10160906565297842,0.07395581171867695,94
PRISM19Q4_independent,mfmr_mutation,2,23,axitinib::BRD-K29905972-001-06-3,0.6024969136769507,0.12920679263353108,0.09614234560347618,94
PRISM19Q4_independent,original_mclrp,3,0,P276-00::BRD-K51791723-003-01-7,0.17372314225325158,0.5174191315282394,0.511900647847276,95
PRISM19Q4_independent,original_mclrp,3,1,abemaciclib::BRD-K33622447-066-01-9,0.38149291558110904,0.6594146630189389,0.6519916615988078,95
PRISM19Q4_independent,original_mclrp,3,2,PHA-848125::BRD-K60997853-001-02-3,0.20972080371097135,0.5755814152418812,0.5674376754384292,95
PRISM19Q4_independent,original_mclrp,3,3,foretinib::BRD-K03449891-001-08-6,0.2622813578428308,0.6078071652021224,0.599240230023861,95
PRISM19Q4_independent,original_mclrp,3,4,tivantinib::BRD-K33379087-001-07-5,0.08098601646798341,0.5977355558269706,0.5932706759164208,95
PRISM19Q4_independent,original_mclrp,3,5,ponatinib::BRD-K44227013-001-06-4,0.19816873196375515,0.6274713959472422,0.6220227045581695,94
PRISM19Q4_independent,original_mclrp,3,6,GSK2110183::BRD-K25412176-001-01-9,0.19740009474468556,0.7379133379762578,0.7241082234268493,94
PRISM19Q4_independent,original_mclrp,3,7,ARRY-334543::BRD-K46386702-001-02-1,0.14946697936446593,0.6838627729757516,0.6721102156220599,94
PRISM19Q4_independent,original_mclrp,3,8,GDC-0068::BRD-K71480163-001-01-4,0.08603534361417152,0.8090875882022086,0.7939063103750665,94
PRISM19Q4_independent,original_mclrp,3,9,dacomitinib::BRD-K57169635-001-04-5,0.14140335261246328,0.5952363101247186,0.5778742634711114,94
PRISM19Q4_independent,original_mclrp,3,10,uprosertib::BRD-K38332599-001-01-3,0.1412234932298117,0.6141511601737422,0.6081677216323133,94
PRISM19Q4_independent,original_mclrp,3,11,neratinib::BRD-K85606544-001-09-1,0.17900132487506415,0.6834622730891261,0.6726703031900081,94
PRISM19Q4_independent,original_mclrp,3,12,osimertinib::BRD-K42805893-001-04-9,0.2891640557208341,0.6825231433549445,0.6718168169260025,95
PRISM19Q4_independent,original_mclrp,3,13,atiprimod::BRD-K38527262-300-01-0,0.1123099942971581,0.639069482472512,0.6351868957281113,94
PRISM19Q4_independent,original_mclrp,3,14,LY2801653::BRD-K18961567-001-01-1,-0.03760270951184529,0.6951280115131816,0.6834611212636562,94
PRISM19Q4_independent,original_mclrp,3,15,tucatinib::BRD-K26026438-001-01-0,0.332291855561579,0.7491175637968654,0.738595151045221,94
PRISM19Q4_independent,original_mclrp,3,16,canertinib::BRD-K50168500-001-07-9,0.22750769358090542,0.7362583642216332,0.71864205990967,95
PRISM19Q4_independent,original_mclrp,3,17,lenvatinib::BRD-K39974922-001-04-3,0.16119494036642676,0.6107777653660323,0.6031557411906567,94
PRISM19Q4_independent,original_mclrp,3,18,pelitinib::BRD-K08799216-001-05-3,0.46734543220405184,0.5638528222024483,0.5491338751818005,95
PRISM19Q4_independent,original_mclrp,3,19,XL-647::BRD-K03765900-001-01-9,0.316774230518474,0.5992345466868774,0.5838468128696401,94
PRISM19Q4_independent,original_mclrp,3,20,ribociclib::BRD-K36788280-001-01-2,0.1625036352548023,0.7986728281515971,0.782496459468415,95
PRISM19Q4_independent,original_mclrp,3,21,linifanib::BRD-K99749624-001-07-0,0.1684689729984253,0.8216771785118342,0.8083550268982319,94
